CONTENT ID,CONTENT TYPE,MIRNA ID,SPECIES,EXPERIMENT ID,METHODS,Entrez GENE ID,COMMENTS
3334.0,mirna,miR-152-3p,Bos taurus,530.0,Microarray,100313004,Clear hit to Entrez gene ID
3335.0,mirna,miR-191-5p,Bos taurus,530.0,Microarray,791033,Clear hit to Entrez gene ID
3336.0,mirna,miR-200a-3p,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3337.0,mirna,miR-200b-3p,Bos taurus,530.0,Microarray,791054,Clear hit to Entrez gene ID
3338.0,mirna,miR-200c-3p,Bos taurus,530.0,Microarray,791037,Clear hit to Entrez gene ID
3339.0,mirna,miR-22-3p,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3340.0,mirna,miR-23b-3p,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3341.0,mirna,miR-27a-3p,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3342.0,mirna,miR-27b-3p,Bos taurus,530.0,Microarray,791000,Clear hit to Entrez gene ID
3343.0,mirna,miR-30a-5p,Bos taurus,530.0,Microarray,791053,Clear hit to Entrez gene ID
3344.0,mirna,let-7b-5p,Bos taurus,530.0,Microarray,100170922,Clear hit to Entrez gene ID
3345.0,mirna,let-7c-5p,Bos taurus,530.0,Microarray,100170919,Clear hit to Entrez gene ID
3346.0,mirna,let-7d,Bos taurus,530.0,Microarray,791025,Clear hit to Entrez gene ID
3347.0,mirna,let-7e-5p,Bos taurus,530.0,Microarray,100170931,Clear hit to Entrez gene ID
3348.0,mirna,let-7i-5p,Bos taurus,530.0,Microarray,791064,Clear hit to Entrez gene ID
3349.0,mirna,miR-100-5p,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3350.0,mirna,miR-107-3p,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3351.0,mirna,miR-126,Bos taurus,530.0,Microarray,790994,Clear hit to Entrez gene ID
3352.0,mirna,miR-141-3p,Bos taurus,530.0,Microarray,100313001,Clear hit to Entrez gene ID
3353.0,mirna,miR-143-3p,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3354.0,mirna,miR-145-5p,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3355.0,mirna,miR-152-3p,Bos taurus,530.0,Microarray,100313004,Clear hit to Entrez gene ID
3356.0,mirna,miR-191-5p,Bos taurus,530.0,Microarray,791033,Clear hit to Entrez gene ID
3357.0,mirna,miR-195-5p,Bos taurus,530.0,Microarray,100170933,Clear hit to Entrez gene ID
3358.0,mirna,miR-200a-3p,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3359.0,mirna,miR-200c-3p,Bos taurus,530.0,Microarray,791037,Clear hit to Entrez gene ID
3360.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3361.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3362.0,mirna,miR-23a-3p,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3363.0,mirna,miR-23b-3p,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3364.0,mirna,miR-27b-3p,Bos taurus,530.0,Microarray,791000,Clear hit to Entrez gene ID
3365.0,mirna,miR-29a-3p,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3366.0,mirna,miR-30d-5p,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3367.0,mirna,miR-31-5p,Bos taurus,530.0,Microarray,791002,Clear hit to Entrez gene ID
3368.0,mirna,miR-99a-5p,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3369.0,mirna,let-7b-5p,Bos taurus,530.0,Microarray,100170922,Clear hit to Entrez gene ID
3370.0,mirna,let-7d-5p,Bos taurus,530.0,Microarray,791025,Clear hit to Entrez gene ID
3371.0,mirna,let-7e-5p,Bos taurus,530.0,Microarray,100170931,Clear hit to Entrez gene ID
3372.0,mirna,let-7i-5p,Bos taurus,530.0,Microarray,791064,Clear hit to Entrez gene ID
3373.0,mirna,miR-100-5p,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3374.0,mirna,miR-107-3p,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3375.0,mirna,miR-125a-5p,Bos taurus,530.0,Microarray,790992,Clear hit to Entrez gene ID
3376.0,mirna,miR-141-3p,Bos taurus,530.0,Microarray,100313001,Clear hit to Entrez gene ID
3377.0,mirna,miR-143-3p,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3378.0,mirna,miR-145a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3379.0,mirna,miR-151-3p,Bos taurus,530.0,Microarray,790978,Clear hit to Entrez gene ID
3380.0,mirna,miR-152-3p,Bos taurus,530.0,Microarray,100313004,Clear hit to Entrez gene ID
3381.0,mirna,miR-191-5p,Bos taurus,530.0,Microarray,791033,Clear hit to Entrez gene ID
3382.0,mirna,miR-195a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3383.0,mirna,miR-200a-3p,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3384.0,mirna,miR-200b-3p,Bos taurus,530.0,Microarray,791054,Clear hit to Entrez gene ID
3385.0,mirna,miR-200c-3p,Bos taurus,530.0,Microarray,791037,Clear hit to Entrez gene ID
3386.0,mirna,miR-205-5p,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3387.0,mirna,miR-22-3p,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3388.0,mirna,miR-23a-3p,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3389.0,mirna,miR-23b-3p,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3390.0,mirna,miR-27a-3p,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3391.0,mirna,miR-27b-3p,Bos taurus,530.0,Microarray,791000,Clear hit to Entrez gene ID
3392.0,mirna,miR-29a-3p,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3393.0,mirna,miR-30a-5p,Bos taurus,530.0,Microarray,791053,Clear hit to Entrez gene ID
3394.0,mirna,miR-30d-5p,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3395.0,mirna,miR-31-5p,Bos taurus,530.0,Microarray,791002,Clear hit to Entrez gene ID
3396.0,mirna,miR-429-3p,Bos taurus,530.0,Microarray,100313047,Clear hit to Entrez gene ID
3397.0,mirna,miR-99a-5p,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3398.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3399.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3400.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3401.0,mirna,miR-145,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3402.0,mirna,miR-181a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3403.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3404.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3405.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3406.0,mirna,miR-24-3p,Bos taurus,530.0,Microarray,791052,Clear hit to Entrez gene ID
3407.0,mirna,miR-26a,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3408.0,mirna,miR-29a,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3409.0,mirna,miR-31,Bos taurus,530.0,Microarray,791002,Clear hit to Entrez gene ID
3410.0,mirna,miR-99a,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3411.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3412.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3413.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3414.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3415.0,mirna,miR-143,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3416.0,mirna,miR-195,Bos taurus,530.0,Microarray,100170933,Clear hit to Entrez gene ID
3417.0,mirna,miR-19b,Bos taurus,530.0,Microarray,100170927,Clear hit to Entrez gene ID
3418.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3419.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3420.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3421.0,mirna,miR-23b,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3422.0,mirna,miR-24-3p,Bos taurus,530.0,Microarray,791052,Clear hit to Entrez gene ID
3423.0,mirna,miR-26a,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3424.0,mirna,miR-29a,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3425.0,mirna,miR-30d,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3426.0,mirna,miR-99a,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3427.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3428.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3429.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3430.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3431.0,mirna,miR-141,Bos taurus,530.0,Microarray,100313001,Clear hit to Entrez gene ID
3432.0,mirna,miR-143,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3433.0,mirna,miR-145,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3434.0,mirna,miR-181a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3435.0,mirna,miR-200c,Bos taurus,530.0,Microarray,791037,Clear hit to Entrez gene ID
3436.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3437.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3438.0,mirna,miR-23b,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3439.0,mirna,miR-24-3p,Bos taurus,530.0,Microarray,791052,Clear hit to Entrez gene ID
3440.0,mirna,miR-26a,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3441.0,mirna,miR-29a,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3442.0,mirna,miR-31,Bos taurus,530.0,Microarray,791002,Clear hit to Entrez gene ID
3443.0,mirna,miR-99a,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3444.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3445.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3446.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3447.0,mirna,miR-143,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3448.0,mirna,miR-145,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3449.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3450.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3451.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3452.0,mirna,miR-23b,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3453.0,mirna,miR-24,Bos taurus,530.0,Microarray,791052,Clear hit to Entrez gene ID
3454.0,mirna,miR-26a,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3455.0,mirna,miR-29a,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3456.0,mirna,miR-30d,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3457.0,mirna,miR-31,Bos taurus,530.0,Microarray,791002,Clear hit to Entrez gene ID
3458.0,mirna,miR-99a,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3459.0,mirna,let-7b-5p,Bos taurus,530.0,Microarray,100170922,Clear hit to Entrez gene ID
3460.0,mirna,let-7d-5p,Bos taurus,530.0,Microarray,791025,Clear hit to Entrez gene ID
3461.0,mirna,let-7e-5p,Bos taurus,530.0,Microarray,100170931,Clear hit to Entrez gene ID
3462.0,mirna,let-7i-5p,Bos taurus,530.0,Microarray,791064,Clear hit to Entrez gene ID
3463.0,mirna,miR-100-5p,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3464.0,mirna,miR-107-3p,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3465.0,mirna,miR-125a-5p,Bos taurus,530.0,Microarray,790992,Clear hit to Entrez gene ID
3466.0,mirna,miR-126a-3p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3467.0,mirna,miR-141-3p,Bos taurus,530.0,Microarray,100313001,Clear hit to Entrez gene ID
3468.0,mirna,miR-143-3p,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3469.0,mirna,miR-145-5p,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3470.0,mirna,miR-151-5p,Bos taurus,530.0,Microarray,790978,Clear hit to Entrez gene ID
3471.0,mirna,miR-152-3p,Bos taurus,530.0,Microarray,100313004,Clear hit to Entrez gene ID
3472.0,mirna,miR-191a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3473.0,mirna,miR-195-5p,Bos taurus,530.0,Microarray,100170933,Clear hit to Entrez gene ID
3474.0,mirna,miR-200a-3p,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3475.0,mirna,miR-200b-3p,Bos taurus,530.0,Microarray,791054,Clear hit to Entrez gene ID
3476.0,mirna,miR-200c-3p,Bos taurus,530.0,Microarray,791037,Clear hit to Entrez gene ID
3477.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3478.0,mirna,miR-22-3p,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3479.0,mirna,miR-23a-3p,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3480.0,mirna,miR-23b-3p,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3481.0,mirna,miR-26a-5p,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3482.0,mirna,miR-27a-3p,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3483.0,mirna,miR-27b-3p,Bos taurus,530.0,Microarray,791000,Clear hit to Entrez gene ID
3484.0,mirna,miR-29a-3p,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3485.0,mirna,miR-30a-5p,Bos taurus,530.0,Microarray,791053,Clear hit to Entrez gene ID
3486.0,mirna,miR-30d-5p,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3487.0,mirna,miR-31a-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3488.0,mirna,miR-429,Bos taurus,530.0,Microarray,100313047,Clear hit to Entrez gene ID
3489.0,mirna,miR-99a-5p,Bos taurus,530.0,Microarray,790991,Clear hit to Entrez gene ID
3490.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3491.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3492.0,mirna,miR-19b,Bos taurus,530.0,Microarray,100170927,Clear hit to Entrez gene ID
3493.0,mirna,miR-22,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3494.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3495.0,mirna,miR-29a,Bos taurus,530.0,Microarray,790973,Clear hit to Entrez gene ID
3496.0,mirna,miR-31b-5p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3497.0,mirna,let-7c,Bos taurus,530.0,Microarray,100170919,Clear hit to Entrez gene ID
3498.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3499.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3500.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3501.0,mirna,miR-145-5p,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3502.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3503.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3504.0,mirna,miR-24-3p,Bos taurus,530.0,Microarray,791052,Clear hit to Entrez gene ID
3505.0,mirna,miR-26a,Bos taurus,530.0,Microarray,790971,Clear hit to Entrez gene ID
3506.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3507.0,mirna,let-7b,Bos taurus,530.0,Microarray,100170922,Clear hit to Entrez gene ID
3508.0,mirna,let-7i,Bos taurus,530.0,Microarray,791064,Clear hit to Entrez gene ID
3509.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3510.0,mirna,miR-103,Bos taurus,530.0,Microarray,790976,Clear hit to Entrez gene ID
3511.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3512.0,mirna,miR-125b,Bos taurus,530.0,Microarray,790993,Clear hit to Entrez gene ID
3513.0,mirna,miR-19b,Bos taurus,530.0,Microarray,100170927,Clear hit to Entrez gene ID
3514.0,mirna,miR-200a,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3515.0,mirna,miR-200b,Bos taurus,530.0,Microarray,791054,Clear hit to Entrez gene ID
3516.0,mirna,miR-205,Bos taurus,530.0,Microarray,790999,Clear hit to Entrez gene ID
3517.0,mirna,miR-30d,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3518.0,mirna,miR-429,Bos taurus,530.0,Microarray,100313047,Clear hit to Entrez gene ID
3519.0,mirna,miR-19b,Bos taurus,530.0,Microarray,100170927,Clear hit to Entrez gene ID
3520.0,mirna,let-7a,Bos taurus,530.0,Microarray,791056,Clear hit to Entrez gene ID
3521.0,mirna,let-7c,Bos taurus,530.0,Microarray,100170919,Clear hit to Entrez gene ID
3522.0,mirna,miR-100,Bos taurus,530.0,Microarray,100313483,Clear hit to Entrez gene ID
3523.0,mirna,miR-107,Bos taurus,530.0,Microarray,791005,Clear hit to Entrez gene ID
3524.0,mirna,miR-143,Bos taurus,530.0,Microarray,100313363,Clear hit to Entrez gene ID
3525.0,mirna,miR-145,Bos taurus,530.0,Microarray,790996,Clear hit to Entrez gene ID
3526.0,mirna,miR-191,Bos taurus,530.0,Microarray,791033,Clear hit to Entrez gene ID
3527.0,mirna,miR-200a,Bos taurus,530.0,Microarray,791036,Clear hit to Entrez gene ID
3528.0,mirna,miR-200b,Bos taurus,530.0,Microarray,791054,Clear hit to Entrez gene ID
3529.0,mirna,miR-205a,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3530.0,mirna,miR-22-3p,Bos taurus,530.0,Microarray,791040,Clear hit to Entrez gene ID
3531.0,mirna,miR-23b,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3532.0,mirna,miR-24a-3p,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3533.0,mirna,miR-24b,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3534.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3535.0,mirna,miR-27b,Bos taurus,530.0,Microarray,791000,Clear hit to Entrez gene ID
3536.0,mirna,miR-30d,Bos taurus,530.0,Microarray,790987,Clear hit to Entrez gene ID
3537.0,mirna,miR-429,Bos taurus,530.0,Microarray,100313047,Clear hit to Entrez gene ID
3538.0,mirna,miR-99,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3539.0,mirna,miR-222,Bos taurus,530.0,Microarray,790984,Clear hit to Entrez gene ID
3540.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3541.0,mirna,miR-21-5p,Bos taurus,530.0,Microarray,790982,Clear hit to Entrez gene ID
3542.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3543.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3544.0,mirna,miR-125a,Bos taurus,530.0,Microarray,790992,Clear hit to Entrez gene ID
3545.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3546.0,mirna,miR-23a,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3547.0,mirna,miR-23b,Bos taurus,530.0,Microarray,791065,Clear hit to Entrez gene ID
3548.0,mirna,miR-342,Bos taurus,530.0,Microarray,791058,Clear hit to Entrez gene ID
3549.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3550.0,mirna,miR-125c,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3551.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3552.0,mirna,miR-222a,Bos taurus,530.0,Microarray,NOTFOUND,NOTFOUND
3553.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3554.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3555.0,mirna,miR-222,Bos taurus,530.0,Microarray,790984,Clear hit to Entrez gene ID
3556.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3557.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3558.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3559.0,mirna,miR-17-5p,Bos taurus,530.0,Microarray,791030,Clear hit to Entrez gene ID
3560.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3561.0,mirna,miR-342-3p,Bos taurus,530.0,Microarray,791058,Clear hit to Entrez gene ID
3562.0,mirna,miR-93-5p,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3563.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3564.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3565.0,mirna,let-7d,Bos taurus,530.0,Microarray,791025,Clear hit to Entrez gene ID
3566.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3567.0,mirna,miR-23a-3p,Bos taurus,530.0,Microarray,791041,Clear hit to Entrez gene ID
3568.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3569.0,mirna,miR-27a-3p,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3570.0,mirna,miR-17-5p,Bos taurus,530.0,Microarray,791030,Clear hit to Entrez gene ID
3571.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3572.0,mirna,miR-342-3p,Bos taurus,530.0,Microarray,791058,Clear hit to Entrez gene ID
3573.0,mirna,miR-93-5p,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3574.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3575.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3576.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3577.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3578.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3579.0,mirna,miR-16,Bos taurus,530.0,Microarray,790979,Clear hit to Entrez gene ID
3580.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3581.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3582.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3583.0,mirna,miR-221-3p,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3584.0,mirna,miR-342-3p,Bos taurus,530.0,Microarray,791058,Clear hit to Entrez gene ID
3585.0,mirna,miR-93-5p,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3586.0,mirna,miR-27a,Bos taurus,530.0,Microarray,790986,Clear hit to Entrez gene ID
3587.0,mirna,miR-93,Bos taurus,530.0,Microarray,791049,Clear hit to Entrez gene ID
3588.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
3589.0,mirna,miR-222,Bos taurus,530.0,Microarray,790984,Clear hit to Entrez gene ID
3590.0,mirna,miR-221,Bos taurus,530.0,Microarray,790983,Clear hit to Entrez gene ID
